Time,Max,Min,SMA,RSI,Value
2019-05-09 15:00,1.346460000,1.346280000,1.347126,62.572015098338,1.346290000
2019-05-09 16:00,1.34620000,1.345910000,1.3471871666667,60.84940593103,1.346180000
2019-05-09 17:00,1.347580000,1.347430000,1.3472361666667,61.389506738192,1.347580000
2019-05-09 18:00,1.347180000,1.346630000,1.347291,61.88405485114,1.346680000
2019-05-09 19:00,1.347240000,1.347040000,1.3473316666667,60.446192018167,1.347240000
2019-05-09 20:00,1.346580000,1.346490000,1.347355,58.918977942782,1.346570000
2019-05-09 21:00,1.345240000,1.345070000,1.3473458333333,57.43125456897,1.345220000
2019-05-09 22:00,1.3440000,1.343780000,1.347319,55.769125757659,1.343880000
2019-05-09 23:00,1.346110000,1.345830000,1.3472508333333,53.493305051041,1.346110000
2019-05-10 00:00,1.346840000,1.346650000,1.3472291666667,56.385492653858,1.346840000
2019-05-10 01:00,1.347490000,1.347230000,1.3472221666667,56.045081967213,1.347230000
2019-05-10 02:00,1.346860000,1.346680000,1.3472255,55.296229802513,1.346850000
2019-05-10 03:00,1.347010000,1.34670000,1.3471973333333,54.076601410531,1.3470000
2019-05-10 04:00,1.345970000,1.345840000,1.3471816666667,53.533379562504,1.345860000
2019-05-10 05:00,1.345620000,1.345330000,1.3471551666667,52.56414224258,1.345620000
2019-05-10 06:00,1.345650000,1.345550000,1.3471283333333,52.534875808098,1.345580000
2019-05-10 07:00,1.346560000,1.346310000,1.347104,52.755171771137,1.346340000
2019-05-10 08:00,1.347950000,1.347480000,1.3470926666667,52.308685824992,1.347510000
2019-05-10 09:00,1.339230000,1.338650000,1.3470983333333,53.82932166302,1.339050000
2019-05-10 10:00,1.338320000,1.338150000,1.3469668333333,43.938379102478,1.338310000
2019-05-10 11:00,1.343830000,1.343020000,1.3468323333333,43.762508338893,1.343020000
2019-05-10 12:00,1.342950000,1.342740000,1.3467768333333,48.133987552837,1.342830000
2019-05-10 13:00,1.342930000,1.342580000,1.3467168333333,49.525428530953,1.342820000
2019-05-10 14:00,1.341810000,1.34170000,1.3466656666667,50.051540487916,1.341750000
2019-05-10 15:00,1.342180000,1.3420000,1.3465908333333,50.275291766756,1.342130000
2019-05-10 16:00,1.341440000,1.341290000,1.3465358333333,49.826359237119,1.34130000
2019-05-12 18:00,1.341820000,1.341660000,1.3464585,50.104441981414,1.341760000
2019-05-12 19:00,1.343040000,1.342890000,1.3463788333333,49.940122321543,1.342970000
2019-05-12 20:00,1.344230000,1.344110000,1.3462996666667,49.975424724864,1.344150000
2019-05-12 21:00,1.343670000,1.343560000,1.3462423333333,49.772651657979,1.343560000
2019-05-12 22:00,1.343650000,1.343520000,1.3461951666667,50.368957099969,1.343650000
2019-05-12 23:00,1.343810000,1.343710000,1.346151,48.887411192384,1.343780000
2019-05-13 00:00,1.34390000,1.343810000,1.3461113333333,47.505241090147,1.34390000
2019-05-13 01:00,1.34360000,1.343530000,1.3460763333333,46.135903345206,1.34360000
2019-05-13 02:00,1.343650000,1.34340000,1.3460381666667,45.946904624458,1.343550000
2019-05-13 03:00,1.344110000,1.343920000,1.3459891666667,46.892177589852,1.343920000
2019-05-13 04:00,1.343550000,1.343440000,1.3459351666667,46.553191489362,1.343540000
2019-05-13 05:00,1.342980000,1.342730000,1.3458676666667,47.345936131582,1.342940000
2019-05-13 06:00,1.342460000,1.342280000,1.3457813333333,47.808947037651,1.342360000
2019-05-13 07:00,1.343370000,1.343280000,1.3456983333333,48.000917799575,1.343350000
2019-05-13 08:00,1.343930000,1.343790000,1.3456281666667,48.903669466208,1.343790000
2019-05-13 09:00,1.343630000,1.343510000,1.3455715,48.095204711161,1.343550000
2019-05-13 10:00,1.343050000,1.342910000,1.3455081666667,49.349992980486,1.342960000
2019-05-13 11:00,1.344420000,1.344140000,1.3454283333333,50.003161155718,1.344280000
2019-05-13 12:00,1.346890000,1.34670000,1.3453631666667,51.002705549474,1.34670000
2019-05-13 13:00,1.347710000,1.347530000,1.3453366666667,53.455886680662,1.347560000
2019-05-13 14:00,1.347090000,1.346960000,1.3453261666667,52.728488401996,1.3470000
2019-05-13 15:00,1.346830000,1.346610000,1.345302,53.62090498607,1.346830000
2019-05-13 16:00,1.3470000,1.34690000,1.3452756666667,53.500632644454,1.346990000
2019-05-13 17:00,1.347680000,1.347090000,1.3452438333333,53.17477171374,1.347680000
2019-05-13 18:00,1.348210000,1.348010000,1.3452248333333,52.252938339299,1.348080000
2019-05-13 19:00,1.348360000,1.348280000,1.3452203333333,51.409912225586,1.348330000
2019-05-13 20:00,1.347860000,1.347670000,1.3452291666667,50.507371242581,1.347850000
2019-05-13 21:00,1.346530000,1.346310000,1.3452375,50.478377344049,1.346320000
2019-05-13 22:00,1.34720000,1.347080000,1.3452093333333,50.076309029588,1.347080000
2019-05-13 23:00,1.347560000,1.34750000,1.3451708333333,49.466303027991,1.347560000
2019-05-14 00:00,1.346870000,1.346830000,1.3451393333333,49.881148290364,1.346830000
2019-05-14 01:00,1.346970000,1.346950000,1.3451118333333,50.10101010101,1.346950000
2019-05-14 02:00,1.346460000,1.346240000,1.3450745,49.516261308593,1.346430000
2019-05-14 03:00,1.346850000,1.34670000,1.3450495,50.206587409862,1.346780000
2019-05-14 04:00,1.346810000,1.34670000,1.3450395,49.413604378421,1.346780000
2019-05-14 05:00,1.346170000,1.345960000,1.3450476666667,49.641797917146,1.345970000
2019-05-14 06:00,1.346350000,1.346320000,1.3450441666667,48.945801231123,1.346320000
2019-05-14 07:00,1.345890000,1.345770000,1.3450231666667,47.886354498184,1.345860000
2019-05-14 08:00,1.347090000,1.346890000,1.3450095,48.321035367254,1.347090000
2019-05-14 09:00,1.34790000,1.347640000,1.345007,49.002442996743,1.347690000
2019-05-14 10:00,1.347890000,1.34760000,1.3450256666667,48.57869885289,1.347890000
2019-05-14 11:00,1.347060000,1.346340000,1.3450701666667,48.495310512559,1.346340000
2019-05-14 12:00,1.346690000,1.346590000,1.3451111666667,48.268618094297,1.346690000
2019-05-14 13:00,1.3470000,1.346880000,1.3451208333333,46.37516043899,1.346990000
2019-05-14 14:00,1.346370000,1.346330000,1.3451233333333,45.922440936293,1.346360000
2019-05-14 15:00,1.346630000,1.346490000,1.3451088333333,46.532800566486,1.346630000
2019-05-14 16:00,1.346540000,1.346340000,1.3451051666667,45.529250635883,1.34640000
2019-05-14 17:00,1.346220000,1.346190000,1.3450951666667,46.819220643967,1.346220000
2019-05-14 18:00,1.346220000,1.346120000,1.3451011666667,47.849096768471,1.346170000
2019-05-14 19:00,1.345910000,1.345690000,1.3451103333333,48.058320898569,1.345710000
2019-05-14 20:00,1.346120000,1.346020000,1.3451125,47.598250064336,1.346040000
2019-05-14 21:00,1.346740000,1.346640000,1.3451075,47.13021416755,1.346690000
2019-05-14 22:00,1.346770000,1.346120000,1.3450938333333,46.552926618921,1.346150000
2019-05-14 23:00,1.346240000,1.346040000,1.3452121666667,57.058818122489,1.346040000
2019-05-15 00:00,1.346140000,1.346130000,1.345341,58.101834518906,1.346140000
2019-05-15 01:00,1.34640000,1.346280000,1.345393,52.344249031214,1.346350000
2019-05-15 02:00,1.34630000,1.346040000,1.3454516666667,51.271118520181,1.346040000
2019-05-15 03:00,1.347110000,1.346880000,1.3455053333333,50.750483927268,1.346880000
2019-05-15 04:00,1.347330000,1.347170000,1.3455908333333,52.100786045009,1.347170000
2019-05-15 05:00,1.347120000,1.347040000,1.3456748333333,51.979791873569,1.34710000
2019-05-15 06:00,1.347720000,1.347620000,1.3457715,53.426238238949,1.347680000
2019-05-15 07:00,1.348050000,1.347930000,1.3458701666667,53.586908447589,1.347960000
2019-05-15 08:00,1.347670000,1.347480000,1.3459533333333,52.311922019495,1.347520000
2019-05-15 09:00,1.34840000,1.348190000,1.3460095,51.451990362335,1.348210000
2019-05-15 10:00,1.348050000,1.347880000,1.346087,51.907759730096,1.347990000
2019-05-15 11:00,1.345230000,1.344660000,1.3461593333333,53.052914119226,1.344750000
2019-05-15 12:00,1.343270000,1.342680000,1.3461755,48.92438304914,1.343270000
2019-05-15 13:00,1.344070000,1.34380000,1.346165,48.237125795707,1.343890000
2019-05-15 14:00,1.343260000,1.343190000,1.3461698333333,47.8744711825,1.343210000
2019-05-15 15:00,1.343790000,1.343620000,1.3461641666667,46.978064120264,1.343790000
2019-05-15 16:00,1.344170000,1.344010000,1.346162,47.275292681997,1.34410000
2019-05-15 17:00,1.34360000,1.343570000,1.3461713333333,46.547270535561,1.343570000
2019-05-15 18:00,1.343860000,1.343710000,1.3461818333333,46.647235911104,1.343810000
2019-05-15 19:00,1.343980000,1.343920000,1.346206,46.116038038252,1.343940000
2019-05-15 20:00,1.344310000,1.344190000,1.3462158333333,44.919722379434,1.344210000
2019-05-15 21:00,1.344180000,1.344110000,1.3462228333333,44.676925531809,1.344110000
2019-05-15 22:00,1.344110000,1.344020000,1.3462321666667,44.883727920328,1.344020000
2019-05-15 23:00,1.343810000,1.343650000,1.3462498333333,45.638199248159,1.343760000
2019-05-16 00:00,1.343870000,1.343840000,1.3462411666667,44.965613976323,1.343840000
2019-05-16 01:00,1.343670000,1.343640000,1.3461935,41.068206019167,1.343660000
2019-05-16 02:00,1.343590000,1.343460000,1.3461285,40.868636525454,1.343470000
2019-05-16 03:00,1.343510000,1.343380000,1.3460696666667,41.414141414141,1.343410000
2019-05-16 04:00,1.343030000,1.342840000,1.3460126666667,41.579137993481,1.342860000
2019-05-16 05:00,1.34130000,1.341160000,1.3459438333333,42.106785445711,1.341220000
2019-05-16 06:00,1.340880000,1.340860000,1.3458361666667,40.109122063399,1.340870000
2019-05-16 07:00,1.340650000,1.340440000,1.345716,40.46149290449,1.340650000
2019-05-16 08:00,1.342030000,1.341890000,1.345588,41.291510791367,1.342010000
2019-05-16 09:00,1.343170000,1.342980000,1.3454906666667,43.050323150859,1.343090000
2019-05-16 10:00,1.342510000,1.342190000,1.3454368333333,45.549598451647,1.342190000
2019-05-16 11:00,1.342870000,1.342580000,1.3453553333333,44.526035456804,1.342870000
2019-05-16 12:00,1.343380000,1.343310000,1.3452771666667,44.906654272213,1.343340000
2019-05-16 13:00,1.344370000,1.344290000,1.345219,45.137309292649,1.344340000
2019-05-16 14:00,1.345910000,1.344830000,1.3451755,46.698647119064,1.344830000
2019-05-16 15:00,1.346380000,1.346120000,1.3451488333333,46.612550733687,1.346120000
2019-05-16 16:00,1.346060000,1.345840000,1.3451378333333,48.134667879891,1.345940000
2019-05-16 17:00,1.345930000,1.345810000,1.3451238333333,48.710865561694,1.345920000
2019-05-16 18:00,1.346020000,1.345840000,1.345123,49.921358917899,1.345970000
2019-05-16 19:00,1.346050000,1.345870000,1.3451171666667,49.444268021594,1.346050000
2019-05-16 20:00,1.346370000,1.346240000,1.3451203333333,48.638424194361,1.34630000
2019-05-16 21:00,1.346620000,1.346420000,1.3451071666667,47.024947772165,1.346540000
2019-05-16 22:00,1.345910000,1.345830000,1.345088,46.406485882024,1.345850000
2019-05-16 23:00,1.346420000,1.346230000,1.345054,46.629213483146,1.346230000
2019-05-17 00:00,1.347270000,1.347020000,1.3450521666667,48.144498802718,1.347030000
2019-05-17 01:00,1.346920000,1.346890000,1.3450578333333,48.908405391371,1.346910000
2019-05-17 02:00,1.347720000,1.347590000,1.3450565,49.863760217984,1.347660000
2019-05-17 03:00,1.347020000,1.34660000,1.3450781666667,50.539010304609,1.347020000
2019-05-17 04:00,1.346250000,1.346230000,1.3450846666667,50.653266331658,1.346240000
