Time,EMA,SMA,RSI,HBB,LBB,Value
2016-08-15 17:00,1.2991938596274,1.2978362,52.416223642554,1.3238032571517,1.2718691428483,1.291990000
2016-08-16 17:00,1.2989113553283,1.2975934,52.055525894287,1.323393722829,1.271793077171,1.285810000
2016-08-17 17:00,1.2983975766879,1.2972478,53.258047232411,1.3232255205621,1.2712700794379,1.284230000
2016-08-21 17:00,1.2978419854453,1.2970824,54.653354375002,1.3229372347695,1.2712275652305,1.28930000
2016-08-22 17:00,1.2975070056239,1.2971374,56.462620331809,1.3221941421123,1.2720806578877,1.29440000
2016-08-23 17:00,1.2973851622661,1.2974578,56.737203262054,1.3211878762443,1.2737277237557,1.290860000
2016-08-24 17:00,1.2971292735498,1.297967,56.363696291678,1.3205863692043,1.2753476307957,1.292510000
2016-08-25 17:00,1.2969481255674,1.2983468,57.226821429891,1.320338238334,1.276355361666,1.29180000
2016-08-28 17:00,1.2967462382903,1.2986184,56.354597691522,1.320272663026,1.276964136974,1.299010000
2016-08-29 17:00,1.2968350132593,1.2987832,57.43736124326,1.3203231344252,1.2772432655748,1.300940000
2016-08-30 17:00,1.2969959931315,1.2989432,57.396825396825,1.3204731477231,1.2774132522769,1.309620000
2016-08-31 17:00,1.2974910522244,1.29904,56.855810962868,1.3203932037877,1.2776867962123,1.31040000
2016-09-01 17:00,1.2979972854705,1.2995388,58.466942971109,1.3203926514352,1.2786849485648,1.310000
2016-09-04 17:00,1.2984679801579,1.3001402,57.498256492003,1.3204454364675,1.2798349635325,1.298070000
2016-09-06 17:00,1.2984523730929,1.3007176,59.239893672211,1.3204511166982,1.2809840833018,1.28440000
2016-09-07 17:00,1.2979012996383,1.3009972,58.442530887308,1.3201368298815,1.2818575701185,1.288020000
2016-09-08 17:00,1.2975137976917,1.3011386,57.209174480042,1.3206161882901,1.2816610117099,1.293480000
2016-09-11 17:00,1.2973556095469,1.3008198,53.006015995902,1.3203209015443,1.2813186984557,1.304960000
2016-09-12 17:00,1.2976538209372,1.3005508,53.500279080994,1.3200774772186,1.2810241227814,1.303840000
2016-09-13 17:00,1.2978964161946,1.3006024,54.46794963535,1.3200303832983,1.2811744167017,1.317270000
2016-09-15 17:00,1.2986561645791,1.30082,56.029960521335,1.3206435911984,1.2809964088016,1.315740000
2016-09-18 17:00,1.2993261189093,1.3013212,56.482529890814,1.3213313726769,1.2813110273231,1.321930000
2016-09-19 17:00,1.3002125456188,1.301812,56.381678908769,1.3219940857594,1.2816299142406,1.319850000
2016-09-20 17:00,1.300982641869,1.3025644,56.768621806405,1.3232297027541,1.2818990972459,1.318440000
2016-09-21 17:00,1.3016672441487,1.3030076,56.135639045574,1.3240142730426,1.2820009269574,1.309670000
2016-09-22 17:00,1.3019810777115,1.3034584,56.212301813107,1.3244971789075,1.2824196210925,1.303880000
2016-09-25 17:00,1.3020555452522,1.3036506,55.757831036072,1.3246851148934,1.2826160851066,1.315780000
2016-09-26 17:00,1.3025937591639,1.3036418,55.920372285419,1.3248339418833,1.2824496581167,1.322280000
2016-09-27 17:00,1.3033657686084,1.3037244,56.733625159322,1.3255561293937,1.2818926706063,1.319330000
2016-09-28 17:00,1.3039918168983,1.3040956,57.32892202027,1.3262598590564,1.2819313409436,1.307580000
2016-09-29 17:00,1.3041325299611,1.3045304,57.940912036523,1.3262501470777,1.2828106529223,1.314220000
2016-10-02 17:00,1.3045281170214,1.3049036,57.347970044725,1.3265508952509,1.2832563047491,1.312420000
2016-10-03 17:00,1.3048376026284,1.3053082,57.607567292823,1.326809007996,1.283807392004,1.311640000
